"","Age","Attrition","DistanceFromHome","Gender","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","work_duration","Leaves","PerformanceRating","BusinessTravelTravel_Frequently","BusinessTravelTravel_Rarely","DepartmentResearch & Development","DepartmentSales","Education2","Education3","Education4","Education5","EducationFieldLife Sciences","EducationFieldMarketing","EducationFieldMedical","EducationFieldOther","EducationFieldTechnical Degree","JobRoleHuman Resources","JobRoleLaboratory Technician","JobRoleManager","JobRoleManufacturing Director","JobRoleResearch Director","JobRoleResearch Scientist","JobRoleSales Executive","JobRoleSales Representative","MaritalStatusMarried","MaritalStatusSingle","EnvironmentSatisfaction2","EnvironmentSatisfaction3","EnvironmentSatisfaction4","EnvironmentSatisfactionunknown","JobSatisfaction2","JobSatisfaction3","JobSatisfaction4","JobSatisfactionunknown","WorkLifeBalance2","WorkLifeBalance3","WorkLifeBalance4","WorkLifeBalanceunknown","JobInvolvement2","JobInvolvement3","JobInvolvement4","JobLevel2","JobLevel3","JobLevel4","JobLevel5"
"11",0.884257535862097,0,0.963289131537714,1,0.316146982226436,-1.07841229102693,-0.603842275659341,1.41583046065366,1.24900875943967,-0.620118902459433,2.1210692973929,0.56251211474676,1.6474158858779,0.518342449942803,-0.860262350130688,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
"12",-0.101147383229509,0,2.32047178004907,1,-0.664118356771325,-1.07841229102693,-0.877132960763784,1.41583046065366,0.606518747015763,-0.620118902459433,1.30476081818891,2.42488330546238,1.92773783890957,-0.446575323061739,-0.860262350130688,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"13",1.97915189040833,0,0.593148409216435,0,-0.205004053005793,-1.07841229102693,0.489320464758432,-0.931908712680669,3.30497679919618,-0.620118902459433,4.73325643084566,0.56251211474676,2.48838174497289,1.18636244663825,1.32005774416606,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"14",1.10323640677134,1,-1.01079472084244,1,-0.157414231606682,-0.678234113903696,-1.15042364586823,1.41583046065366,-0.164469267892928,0.931497755609276,0.488452338984918,2.11448810700978,1.36709393284624,1.26058689071553,0.229897697017684,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"15",-0.977062866866492,0,-1.01079472084244,1,-0.830895186228031,-0.678234113903696,-0.330551590554898,-0.931908712680669,-0.806959280316837,-0.620118902459433,-0.327856140219072,-0.679068679063656,-0.0345158323120617,-1.18881976383446,-0.860262350130688,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"16",0.0083420522251141,0,-1.01079472084244,1,-0.245795328490746,0.522300417466015,-1.15042364586823,-0.931908712680669,-0.549963275347274,-0.620118902459433,-0.327856140219072,-0.679068679063656,-0.875481691407045,-0.743473099370829,-0.133488985365107,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
"17",-1.74348891504885,0,-0.764034239294921,1,-0.486506344763928,-0.678234113903696,-0.877132960763784,2.58970004732083,-1.0639552852864,0.155689426574922,-0.654379531900668,-0.368673480611052,-1.15580364443871,-0.817697543448101,1.68344442654885,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"18",0.0083420522251141,0,-1.01079472084244,1,-0.50477743690823,-0.278055936780459,-0.603842275659341,0.241960873986498,0.478020744530981,-0.620118902459433,-0.327856140219072,-0.679068679063656,-0.595159738375384,2.44817799595189,-1.76872905608766,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
"19",-0.210636818684132,0,-0.270513276199883,1,-0.86361318843992,1.72283494883572,0.216029779653989,-0.931908712680669,-0.164469267892928,1.70730608464363,-0.00133274853747592,1.18330251165197,-0.595159738375384,-0.520799767139011,0.774977720591869,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"20",0.117831487679737,0,-0.147133035426123,0,0.0779854206710634,-0.678234113903696,-1.15042364586823,0.241960873986498,-0.421465272862492,1.70730608464363,0.161928947303322,1.49369771010457,0.806450026782921,1.18636244663825,0.956671061783265,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"21",-1.19604173777574,0,-1.01079472084244,1,0.837935381138118,-0.678234113903696,0.762611149862875,-0.931908712680669,-0.678461277832055,0.155689426574922,-0.164594444378274,-0.368673480611052,-0.0345158323120617,-0.075453102675377,0.774977720591869,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"22",1.43170471313521,0,-0.147133035426123,1,0.672220824480499,0.122122240342778,2.12906457538509,-0.931908712680669,2.14849477683314,-0.620118902459433,0.488452338984918,-0.368673480611052,0.52612807375126,-1.26304420791174,0.593284379400474,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"23",1.76017301949908,0,0.223007686895156,0,-0.925225010786983,0.122122240342778,-1.15042364586823,-0.931908712680669,1.24900875943967,-0.620118902459433,-0.327856140219072,-0.368673480611052,-0.314837785343723,0.518342449942803,0.774977720591869,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
"24",0.555789229498229,0,-0.640653998521162,1,0.514791995655761,-0.678234113903696,-0.330551590554898,-0.931908712680669,NA,0.931497755609276,2.1210692973929,2.73527850391499,0.52612807375126,-0.669248655293556,-1.04195569132208,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"25",-0.867573431411869,0,0.839908890763954,1,0.00213914281623012,-0.678234113903696,-1.15042364586823,0.241960873986498,-0.164469267892928,-0.620118902459433,0.488452338984918,-0.679068679063656,1.36709393284624,-0.446575323061739,0.956671061783265,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"26",1.97915189040833,0,-1.01079472084244,0,0.0629011469240237,0.122122240342778,-1.15042364586823,-0.931908712680669,0.0925267370766356,-0.620118902459433,0.488452338984918,-0.679068679063656,1.08677197981458,1.26058689071553,-0.860262350130688,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"27",-1.19604173777574,0,-0.0237527946523632,0,2.07951982871135,-0.678234113903696,1.85577389028065,-0.931908712680669,-0.806959280316837,0.155689426574922,-0.327856140219072,0.252116916294156,-0.314837785343723,2.44817799595189,-0.496875667747897,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"28",0.0083420522251141,0,-0.517273757747402,1,-0.806887820968658,-0.678234113903696,-1.15042364586823,-0.931908712680669,0.735016749500545,-0.620118902459433,1.6312842098705,0.872907313199364,0.806450026782921,-0.075453102675377,0.0482043558262885,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"29",0.774768100407474,1,-1.01079472084244,1,0.813715561318928,0.122122240342778,-0.330551590554898,0.241960873986498,0.992012754470108,-0.620118902459433,-0.980902923582264,-0.679068679063656,-1.15580364443871,2.44817799595189,-1.22364903251348,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"30",0.117831487679737,0,-0.887414480068681,0,-0.436579523206825,2.5231913030822,-0.877132960763784,-0.931908712680669,-0.164469267892928,0.155689426574922,-0.817641227741466,-0.368673480611052,-0.595159738375384,-0.669248655293556,1.13836440297466,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
"31",-1.19604173777574,1,-0.640653998521162,1,0.074586147713984,-0.278055936780459,-1.15042364586823,-0.931908712680669,-0.806959280316837,1.70730608464363,-0.654379531900668,-0.679068679063656,-0.595159738375384,1.70593355517916,-0.315182326556502,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"32",-0.977062866866492,0,-0.270513276199883,1,0.665847187685975,-0.678234113903696,-0.603842275659341,-0.931908712680669,-0.806959280316837,2.48311441367798,-0.327856140219072,-0.679068679063656,-0.595159738375384,-0.743473099370829,-1.04195569132208,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
"33",1.32221527768059,0,-1.01079472084244,0,-0.618653080970388,2.5231913030822,-0.603842275659341,-0.931908712680669,1.37750676192445,-0.620118902459433,-0.654379531900668,-0.368673480611052,-0.595159738375384,2.44817799595189,0.411591038209079,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"34",-0.101147383229509,0,-0.517273757747402,1,-0.233260509461516,0.522300417466015,-0.330551590554898,-0.931908712680669,-0.164469267892928,-0.620118902459433,0.161928947303322,1.49369771010457,0.806450026782921,-1.11459531975719,-1.22364903251348,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"35",-0.648594560502623,0,-0.0237527946523632,1,-0.386440247089904,-0.678234113903696,0.216029779653989,0.241960873986498,-1.19245328777118,0.931497755609276,-0.817641227741466,-0.0582782821584481,-0.595159738375384,-0.817697543448101,-0.678569008939292,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"36",-1.19604173777574,1,-0.147133035426123,1,1.97244273056335,-0.678234113903696,-0.877132960763784,1.41583046065366,-0.421465272862492,1.70730608464363,0.161928947303322,1.49369771010457,-0.0345158323120617,1.70593355517916,0.774977720591869,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
"37",0.0083420522251141,0,-0.0237527946523632,1,-1.05992120171125,-0.678234113903696,-0.330551590554898,-0.931908712680669,-0.935457282801619,0.155689426574922,-0.49111783605987,-0.368673480611052,-0.595159738375384,1.70593355517916,-1.04195569132208,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"38",0.555789229498229,0,-0.887414480068681,1,-0.753561726454475,0.922478594589251,-0.603842275659341,-0.931908712680669,1.50600476440924,-0.620118902459433,2.1210692973929,0.56251211474676,1.08677197981458,-1.26304420791174,1.13836440297466,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"39",-2.07195722141272,1,-1.01079472084244,1,-0.885496008101118,-0.678234113903696,-0.330551590554898,1.41583046065366,-1.44944929274075,0.155689426574922,-1.14416461942306,-0.679068679063656,-1.15580364443871,-0.669248655293556,1.68344442654885,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"40",-0.210636818684132,0,1.33342985385899,1,-0.286586603975698,-1.07841229102693,1.03590183496732,-0.931908712680669,0.0925267370766356,-0.620118902459433,0.651714034825716,1.18330251165197,1.36709393284624,-0.0012286585981042,-0.496875667747897,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"41",-0.101147383229509,0,-0.147133035426123,0,0.0975312401742697,0.522300417466015,-0.877132960763784,1.41583046065366,-0.935457282801619,-0.620118902459433,-0.980902923582264,-0.679068679063656,-1.15580364443871,-0.372350878984466,-1.40534237370487,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
"42",1.54119414858983,0,-0.887414480068681,1,-0.175897778310801,0.922478594589251,-0.603842275659341,-0.931908712680669,0.221024739561417,-0.620118902459433,-0.49111783605987,-0.368673480611052,-0.595159738375384,-0.075453102675377,0.229897697017684,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"43",0.446299794043606,0,2.44385202082283,1,-0.87614800746915,-0.678234113903696,-0.877132960763784,-0.931908712680669,1.37750676192445,2.48311441367798,2.44759268907449,-0.679068679063656,-0.0345158323120617,-0.520799767139011,-1.04195569132208,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"44",-2.07195722141272,0,-0.270513276199883,1,-0.571700623250729,-0.678234113903696,-0.0572609054504545,-0.931908712680669,-1.44944929274075,0.155689426574922,-1.14416461942306,-0.679068679063656,-1.15580364443871,-0.520799767139011,-0.678569008939292,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"45",-0.977062866866492,0,-0.0237527946523632,1,-0.394088611243333,-1.07841229102693,2.12906457538509,1.41583046065366,-0.29296727037771,-0.620118902459433,0.161928947303322,-0.679068679063656,0.806450026782921,-0.372350878984466,-1.40534237370487,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"46",-0.648594560502623,0,-0.147133035426123,1,-0.757810817650824,0.522300417466015,-0.877132960763784,0.241960873986498,-0.164469267892928,-0.620118902459433,0.161928947303322,1.49369771010457,0.806450026782921,-0.372350878984466,-0.678569008939292,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"47",0.22732092313436,0,-0.517273757747402,0,-0.934360556859134,-1.07841229102693,1.30919252007176,-0.931908712680669,0.992012754470108,0.155689426574922,1.7945459057113,0.252116916294156,0.806450026782921,-0.075453102675377,0.229897697017684,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
"48",-0.101147383229509,0,-0.517273757747402,1,0.440857808839285,1.72283494883572,1.5824832051762,-0.931908712680669,-0.0359712654081463,0.931497755609276,0.32519064314412,-0.679068679063656,1.08677197981458,0.072995785479168,-0.133488985365107,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"49",-0.539105125048,0,-0.887414480068681,1,-0.80667536640884,-0.678234113903696,1.5824832051762,0.241960873986498,0.221024739561417,0.931497755609276,0.978237426507312,0.56251211474676,1.08677197981458,-0.520799767139011,1.68344442654885,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
"50",0.117831487679737,0,-0.517273757747402,0,-0.0252674954002222,0.122122240342778,1.03590183496732,1.41583046065366,0.992012754470108,0.931497755609276,0.488452338984918,-0.679068679063656,-0.875481691407045,-0.595024211216283,1.50175108535745,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"51",2.3076201967722,0,-0.887414480068681,1,-0.538557711919206,-0.278055936780459,-0.603842275659341,1.41583046065366,0.0925267370766356,0.155689426574922,-0.327856140219072,-0.368673480611052,-0.595159738375384,2.44817799595189,-1.04195569132208,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
"52",-0.648594560502623,0,1.33342985385899,0,0.72320991883669,-1.07841229102693,-0.603842275659341,0.241960873986498,-0.678461277832055,0.155689426574922,-0.327856140219072,-0.679068679063656,-0.314837785343723,1.03791355848371,-0.133488985365107,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
"53",-0.648594560502623,0,-0.270513276199883,1,1.42813414831102,0.122122240342778,1.5824832051762,0.241960873986498,-0.29296727037771,-0.620118902459433,-0.817641227741466,-0.368673480611052,-1.15580364443871,-0.669248655293556,-0.496875667747897,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"54",0.884257535862097,0,-0.764034239294921,0,-0.629488263521079,-0.678234113903696,-0.603842275659341,-0.931908712680669,1.63450276689402,2.48311441367798,2.77411608075609,2.11448810700978,1.92773783890957,-0.298126434907194,0.0482043558262885,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"55",-0.648594560502623,0,0.839908890763954,0,-0.785854819546729,-1.07841229102693,1.03590183496732,1.41583046065366,-1.0639552852864,-2.17173556052814,-0.817641227741466,-0.0582782821584481,-0.595159738375384,0.666791338097347,-1.40534237370487,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"56",-0.429615689593378,0,-0.0237527946523632,1,2.7383414187053,1.32265677171249,-0.877132960763784,0.241960873986498,0.0925267370766356,0.155689426574922,0.488452338984918,1.80409290855718,1.08677197981458,-0.669248655293556,-0.133488985365107,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"57",0.22732092313436,0,-1.01079472084244,1,2.79634151353546,-0.678234113903696,1.85577389028065,0.241960873986498,1.24900875943967,2.48311441367798,2.2843309932337,2.73527850391499,1.6474158858779,2.44817799595189,-1.58703571489627,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"58",0.665278664952852,0,-0.270513276199883,1,-0.863400733880102,-1.07841229102693,-0.0572609054504545,-0.931908712680669,-0.29296727037771,-0.620118902459433,0.161928947303322,-0.368673480611052,0.806450026782921,-0.0012286585981042,1.68344442654885,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
"59",1.32221527768059,0,-1.01079472084244,1,0.172315245230016,1.72283494883572,1.85577389028065,-0.931908712680669,1.7630007693788,-0.620118902459433,-0.00133274853747592,-0.679068679063656,0.806450026782921,1.63170911110189,-1.22364903251348,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
"60",1.65068358404446,1,-0.270513276199883,0,-0.367319336706333,-0.278055936780459,0.762611149862875,0.241960873986498,-0.0359712654081463,-0.620118902459433,0.161928947303322,1.49369771010457,0.806450026782921,0.147220229556441,-0.496875667747897,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"61",-1.08655230232111,0,0.716528649990195,1,-0.552579712867158,-0.678234113903696,1.85577389028065,-0.931908712680669,-0.935457282801619,-0.620118902459433,-0.49111783605987,-0.368673480611052,-0.595159738375384,2.44817799595189,-1.40534237370487,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"62",-0.539105125048,0,-1.01079472084244,1,-0.816023367040809,-0.678234113903696,-1.15042364586823,0.241960873986498,0.221024739561417,2.48311441367798,0.978237426507312,2.73527850391499,1.36709393284624,1.70593355517916,-0.496875667747897,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
